    0.41158E-01    0.15853E+05
    0.41989E-01    0.15548E+05
    0.42838E-01    0.15252E+05
    0.43703E-01    0.14965E+05
    0.44586E-01    0.14687E+05
    0.45486E-01    0.14419E+05
    0.46405E-01    0.14161E+05
    0.47343E-01    0.13913E+05
    0.48299E-01    0.13675E+05
    0.49275E-01    0.13448E+05
    0.50270E-01    0.13231E+05
    0.51286E-01    0.13024E+05
    0.52322E-01    0.12826E+05
    0.53379E-01    0.12637E+05
    0.54457E-01    0.12456E+05
    0.55557E-01    0.12283E+05
    0.56680E-01    0.12115E+05
    0.57825E-01    0.11953E+05
    0.58993E-01    0.11794E+05
    0.60184E-01    0.11638E+05
    0.61400E-01    0.11482E+05
    0.62641E-01    0.11326E+05
    0.63906E-01    0.11167E+05
    0.65197E-01    0.11004E+05
    0.66514E-01    0.10836E+05
    0.67858E-01    0.10661E+05
    0.69229E-01    0.10478E+05
    0.70627E-01    0.10285E+05
    0.72054E-01    0.10082E+05
    0.73510E-01    0.98683E+04
    0.74994E-01    0.96429E+04
    0.76509E-01    0.94072E+04
    0.78055E-01    0.91613E+04
    0.79632E-01    0.89057E+04
    0.81241E-01    0.86418E+04
    0.82882E-01    0.83713E+04
    0.84556E-01    0.80961E+04
    0.86264E-01    0.78188E+04
    0.88007E-01    0.75418E+04
    0.89785E-01    0.72679E+04
    0.91598E-01    0.69998E+04
    0.93449E-01    0.67402E+04
    0.95337E-01    0.64917E+04
    0.97263E-01    0.62565E+04
    0.99227E-01    0.60365E+04
    0.10123E+00    0.58331E+04
    0.10328E+00    0.56473E+04
    0.10536E+00    0.54792E+04
    0.10749E+00    0.53288E+04
    0.10966E+00    0.51951E+04
    0.11188E+00    0.50765E+04
    0.11414E+00    0.49709E+04
    0.11644E+00    0.48757E+04
    0.11880E+00    0.47878E+04
    0.12120E+00    0.47038E+04
    0.12365E+00    0.46200E+04
    0.12614E+00    0.45332E+04
    0.12869E+00    0.44402E+04
    0.13129E+00    0.43384E+04
    0.13394E+00    0.42260E+04
    0.13665E+00    0.41024E+04
    0.13941E+00    0.39678E+04
    0.14223E+00    0.38237E+04
    0.14510E+00    0.36727E+04
    0.14803E+00    0.35180E+04
    0.15102E+00    0.33635E+04
    0.15407E+00    0.32131E+04
    0.15718E+00    0.30705E+04
    0.16036E+00    0.29389E+04
    0.16360E+00    0.28205E+04
    0.16690E+00    0.27166E+04
