  0.490487E-04  0.199005E+08  0.199005E+08  0.262271E+08  0.262266E+08  0.000000E+00  0.199005E+08
  0.500395E-04  0.199005E+08  0.199005E+08  0.262146E+08  0.262141E+08  0.000000E+00  0.199005E+08
  0.510504E-04  0.199005E+08  0.199005E+08  0.262016E+08  0.262011E+08  0.000000E+00  0.199005E+08
  0.520817E-04  0.199004E+08  0.199004E+08  0.261881E+08  0.261876E+08  0.000000E+00  0.199004E+08
  0.531338E-04  0.199004E+08  0.199004E+08  0.261740E+08  0.261735E+08  0.000000E+00  0.199004E+08
  0.542072E-04  0.199004E+08  0.199004E+08  0.261594E+08  0.261588E+08  0.000000E+00  0.199004E+08
  0.553022E-04  0.199004E+08  0.199004E+08  0.261442E+08  0.261436E+08  0.000000E+00  0.199004E+08
  0.564194E-04  0.199003E+08  0.199003E+08  0.261284E+08  0.261278E+08  0.000000E+00  0.199003E+08
  0.575591E-04  0.199003E+08  0.199003E+08  0.261119E+08  0.261113E+08  0.000000E+00  0.199003E+08
  0.587219E-04  0.199003E+08  0.199003E+08  0.260948E+08  0.260941E+08  0.000000E+00  0.199003E+08
  0.599082E-04  0.199002E+08  0.199002E+08  0.260769E+08  0.260763E+08  0.000000E+00  0.199002E+08
  0.611184E-04  0.199002E+08  0.199002E+08  0.260584E+08  0.260577E+08  0.000000E+00  0.199002E+08
  0.623531E-04  0.199002E+08  0.199002E+08  0.260391E+08  0.260384E+08  0.000000E+00  0.199002E+08
  0.636127E-04  0.199001E+08  0.199001E+08  0.260191E+08  0.260183E+08  0.000000E+00  0.199001E+08
  0.648977E-04  0.199001E+08  0.199001E+08  0.259982E+08  0.259974E+08  0.000000E+00  0.199001E+08
  0.662088E-04  0.199000E+08  0.199000E+08  0.259766E+08  0.259757E+08  0.000000E+00  0.199000E+08
  0.675463E-04  0.199000E+08  0.199000E+08  0.259540E+08  0.259531E+08  0.000000E+00  0.199000E+08
  0.689108E-04  0.198999E+08  0.198999E+08  0.259305E+08  0.259297E+08  0.000000E+00  0.198999E+08
  0.703029E-04  0.198999E+08  0.198999E+08  0.259062E+08  0.259052E+08  0.000000E+00  0.198999E+08
  0.717231E-04  0.198998E+08  0.198998E+08  0.258808E+08  0.258798E+08  0.000000E+00  0.198998E+08
  0.731720E-04  0.198998E+08  0.198998E+08  0.258544E+08  0.258534E+08  0.000000E+00  0.198998E+08
